"OrderID","OrderDate","ShipDate","ShipMode","CustomerID","ProductID","OrderCostPrice","OrderSellingPrice"
"8482","5/24/2021","5/28/2021","Standard Class","DP-13390","OFF-AR-10001860","12","17"
"8483","11/2/2022","2/15/2022","Standard Class","DJ-13510","OFF-LA-10001297","14","21"
"8484","9/20/2021","9/24/2021","Standard Class","EN-13780","OFF-BI-10004828","67","84"
"8485","9/24/2022","9/24/2022","Same Day","PB-19150","FUR-FU-10002759","160","200"
"8486","3/27/2022","3/31/2022","Standard Class","BD-11560","OFF-PA-10000740","37","46"
"8487","3/27/2022","3/31/2022","Standard Class","BD-11560","OFF-PA-10001144","67","111"
"8488","3/27/2022","3/31/2022","Standard Class","BD-11560","OFF-PA-10000859","6","12"
"8489","2/2/2021","4/2/2021","Second Class","SE-20110","TEC-MA-10001127","6125","8750"
"8490","2/2/2021","4/2/2021","Second Class","SE-20110","OFF-BI-10002557","29","36"
"8491","2/2/2021","4/2/2021","Second Class","SE-20110","FUR-FU-10001731","13","19"
"8492","7/7/2022","11/7/2022","Standard Class","AT-10735","OFF-FA-10001135","4","6"
"8493","10/23/2020","10/28/2020","Standard Class","CC-12685","OFF-PA-10000069","43","61"
"8494","10/23/2020","10/28/2020","Standard Class","CC-12685","TEC-CO-10001943","336","480"
"8495","10/23/2020","10/28/2020","Standard Class","CC-12685","OFF-BI-10000977","3","6"
"8496","2/12/2021","8/12/2021","Standard Class","AS-10225","TEC-AC-10002942","116","166"
"8497","5/3/2019","8/3/2019","Second Class","AB-10150","OFF-AR-10000588","54","60"
"8498","5/3/2019","8/3/2019","Second Class","AB-10150","TEC-AC-10002001","336","480"
"8499","5/3/2019","8/3/2019","Second Class","AB-10150","OFF-SU-10000381","9","19"
"8500","5/3/2019","8/3/2019","Second Class","AB-10150","OFF-BI-10001617","35","50"
"8501","5/3/2019","8/3/2019","Second Class","AB-10150","OFF-PA-10001878","49","98"
"8502","1/3/2020","3/3/2020","Second Class","DH-13075","TEC-PH-10000376","8","16"
"8503","1/3/2020","3/3/2020","Second Class","DH-13075","FUR-CH-10003396","111","185"
"8504","2/20/2019","2/24/2019","Standard Class","SR-20740","OFF-PA-10003363","9","13"
"8505","2/5/2021","6/5/2021","Standard Class","NR-18550","FUR-CH-10003298","183","367"
"8506","8/3/2021","12/3/2021","Standard Class","SJ-20125","OFF-BI-10001757","8","9"
"8507","8/3/2021","12/3/2021","Standard Class","SJ-20125","TEC-AC-10004633","22","28"
"8508","8/3/2021","12/3/2021","Standard Class","SJ-20125","OFF-EN-10001453","102","146"
"8509","11/12/2020","12/14/2020","First Class","CA-12775","TEC-AC-10004761","123","175"
"8510","11/12/2020","12/14/2020","First Class","CA-12775","TEC-PH-10003691","76","126"
"8511","11/12/2020","12/14/2020","First Class","CA-12775","OFF-BI-10004965","21","23"
"8512","12/22/2021","12/26/2021","Standard Class","LC-16885","OFF-BI-10004233","13","26"
"8513","2/2/2021","8/2/2021","Standard Class","NS-18640","FUR-FU-10003601","66","74"
"8514","5/6/2022","9/6/2022","Standard Class","NS-18640","OFF-PA-10002787","12","21"
"8515","8/21/2020","8/26/2020","Standard Class","HG-14965","OFF-AR-10003602","9","18"
"8516","8/21/2020","8/26/2020","Standard Class","HG-14965","OFF-AR-10002053","32","36"
"8517","7/4/2021","11/4/2021","Standard Class","SF-20200","OFF-AR-10002833","3","4"
"8518","4/6/2022","7/6/2022","Second Class","EM-14065","FUR-FU-10002501","15","30"
"8519","4/12/2022","10/12/2022","Standard Class","DO-13645","FUR-FU-10002506","7","13"
"8520","4/12/2022","10/12/2022","Standard Class","DO-13645","FUR-CH-10003817","164","182"
"8521","4/12/2022","10/12/2022","Standard Class","DO-13645","FUR-CH-10004860","151","303"
"8522","11/1/2021","1/15/2021","Standard Class","MP-17470","FUR-FU-10002268","49","55"
"8523","1/4/2021","7/4/2021","Standard Class","MY-18295","TEC-PH-10000148","7","13"
"8524","9/21/2022","9/25/2022","Standard Class","DB-13615","OFF-PA-10004082","50","56"
"8525","3/16/2022","3/16/2022","Same Day","SP-20920","TEC-PH-10004348","27","44"
"8526","3/16/2022","3/16/2022","Same Day","SP-20920","FUR-FU-10003424","36","51"
"8527","3/16/2022","3/16/2022","Same Day","SP-20920","OFF-BI-10004654","5","5"
"8528","3/16/2022","3/16/2022","Same Day","SP-20920","TEC-AC-10004571","80","160"
"8529","3/16/2022","3/16/2022","Same Day","SP-20920","OFF-ST-10000675","27","54"
"8530","10/11/2022","11/17/2022","Standard Class","ME-17320","FUR-CH-10001714","169","241"
"8531","11/30/2021","6/12/2021","Standard Class","BS-11755","OFF-PA-10000380","17","33"
"8532","11/30/2021","6/12/2021","Standard Class","BS-11755","OFF-PA-10002713","10","14"
"8533","11/30/2021","6/12/2021","Standard Class","BS-11755","OFF-ST-10001370","248","497"
"8534","11/30/2021","6/12/2021","Standard Class","BS-11755","FUR-CH-10000513","312","390"
"8535","1/13/2020","1/15/2020","Second Class","KS-16300","OFF-LA-10003223","8","10"
"8536","5/16/2019","5/20/2019","Standard Class","CC-12475","TEC-AC-10002217","45","56"
"8537","7/6/2020","11/6/2020","Standard Class","HD-14785","OFF-BI-10003707","16","18"
"8538","7/6/2020","11/6/2020","Standard Class","HD-14785","OFF-PA-10000552","23","26"
"8539","7/6/2020","11/6/2020","Standard Class","HD-14785","OFF-AR-10003183","4","8"
"8540","9/3/2022","3/13/2022","Standard Class","KB-16315","TEC-CO-10000971","240","480"
"8541","9/3/2022","3/13/2022","Standard Class","KB-16315","OFF-BI-10003910","25","31"
"8542","12/22/2020","12/23/2020","First Class","HR-14830","OFF-ST-10001172","30","34"
"8543","12/22/2020","12/23/2020","First Class","HR-14830","FUR-CH-10001270","254","423"
"8544","6/8/2019","11/8/2019","Standard Class","TB-21625","TEC-AC-10004571","160","200"
"8545","3/27/2021","3/31/2021","Standard Class","DS-13180","FUR-FU-10004053","14","20"
"8546","3/27/2021","3/31/2021","Standard Class","DS-13180","FUR-FU-10003731","20","40"
"8547","3/27/2021","3/31/2021","Standard Class","DS-13180","OFF-BI-10000962","20","33"
"8548","5/12/2020","10/12/2020","Standard Class","GB-14530","TEC-AC-10001266","27","39"
"8549","5/12/2020","10/12/2020","Standard Class","GB-14530","OFF-LA-10000452","9","13"
"8550","11/9/2020","12/9/2020","First Class","GB-14530","FUR-FU-10000073","17","25"
"8551","7/17/2020","7/24/2020","Standard Class","VB-21745","OFF-LA-10002368","6","6"
"8552","7/17/2020","7/24/2020","Standard Class","VB-21745","OFF-FA-10004248","13","14"
"8553","5/30/2019","3/6/2019","Standard Class","MC-17425","TEC-CO-10004202","504","720"
"8554","11/13/2022","11/20/2022","Standard Class","CB-12025","TEC-AC-10000927","192","240"
"8555","9/12/2021","11/12/2021","First Class","PM-18940","FUR-TA-10002530","528","1057"
"8556","3/22/2020","3/22/2020","Same Day","DC-13285","TEC-AC-10002567","269","448"
"8557","3/22/2020","3/22/2020","Same Day","DC-13285","OFF-ST-10002182","75","150"
"8558","12/23/2021","12/26/2021","Second Class","LA-16780","TEC-PH-10004539","318","454"
"8559","12/23/2021","12/26/2021","Second Class","LA-16780","OFF-LA-10002945","36","45"
"8560","12/23/2021","12/26/2021","Second Class","LA-16780","TEC-PH-10004345","202","288"
"8561","12/23/2021","12/26/2021","Second Class","LA-16780","TEC-PH-10004912","106","132"
"8562","12/23/2021","12/26/2021","Second Class","LA-16780","FUR-FU-10000206","2","2"
"8563","2/4/2021","6/4/2021","Second Class","DJ-13420","FUR-CH-10000847","873","1455"
"8564","4/30/2022","4/5/2022","Standard Class","MH-18115","OFF-BI-10000822","3","5"
"8565","4/30/2022","4/5/2022","Standard Class","MH-18115","FUR-FU-10000747","199","221"
"8566","11/17/2021","11/18/2021","First Class","BG-11035","TEC-PH-10002350","60","67"
"8567","11/17/2021","11/18/2021","First Class","BG-11035","OFF-PA-10000697","14","15"
"8568","10/11/2021","12/11/2021","First Class","SV-20365","OFF-PA-10002787","25","31"
"8569","6/12/2021","12/12/2021","Standard Class","DP-13105","OFF-BI-10004318","484","969"
"8570","6/12/2021","12/12/2021","Standard Class","DP-13105","OFF-BI-10001721","178","222"
"8571","6/12/2021","12/12/2021","Standard Class","DP-13105","TEC-CO-10004202","336","480"
"8572","3/4/2021","3/4/2021","Same Day","SR-20740","OFF-PA-10003893","8","10"
"8573","11/28/2019","2/12/2019","Standard Class","BT-11680","TEC-MA-10004679","899","999"
"8574","10/20/2020","10/22/2020","First Class","MS-17770","OFF-PA-10000249","15","25"
"8575","9/19/2019","9/19/2019","Same Day","JK-15640","OFF-FA-10000053","5","6"
"8576","8/27/2022","8/30/2022","Second Class","ST-20530","OFF-AP-10000804","10","14"
"8577","3/7/2022","4/7/2022","First Class","TS-21505","FUR-FU-10004188","51","102"
"8578","12/22/2022","12/26/2022","Standard Class","CM-12190","FUR-TA-10004915","425","608"
"8579","12/22/2022","12/26/2022","Standard Class","CM-12190","OFF-ST-10001228","28","31"
"8580","12/27/2021","2/1/2022","Standard Class","JW-15955","OFF-LA-10002368","2","3"
"8581","5/20/2019","5/22/2019","Second Class","MC-17590","FUR-FU-10003489","7","10"
"8582","5/20/2019","5/22/2019","Second Class","MC-17590","OFF-PA-10000289","6","10"
"8583","5/20/2019","5/22/2019","Second Class","MC-17590","TEC-AC-10004227","17","21"
"8584","5/20/2019","5/22/2019","Second Class","MC-17590","OFF-ST-10000636","60","67"
"8585","4/2/2019","8/2/2019","Second Class","MH-17440","OFF-BI-10003676","14","17"
"8586","9/12/2022","12/15/2022","Standard Class","RD-19720","OFF-BI-10001116","9","11"
"8587","11/7/2022","7/18/2022","Standard Class","KB-16240","TEC-AC-10003832","1159","1287"
"8588","11/7/2022","7/18/2022","Standard Class","KB-16240","OFF-AP-10003040","101","168"
"8589","5/15/2020","5/22/2020","Standard Class","FC-14335","OFF-ST-10002583","36","52"
"8590","1/29/2022","1/2/2022","First Class","BD-11770","OFF-AR-10002053","3","5"
"8591","9/29/2022","1/10/2022","First Class","FH-14365","OFF-EN-10004846","7","8"
"8592","4/23/2022","4/26/2022","First Class","SO-20335","OFF-EN-10003134","17","19"
"8593","4/23/2022","4/26/2022","First Class","SO-20335","FUR-FU-10001025","6","12"
"8594","9/11/2022","11/13/2022","Standard Class","PM-19135","TEC-AC-10002567","96","192"
"8595","9/11/2022","11/13/2022","Standard Class","PM-19135","TEC-PH-10004094","349","499"
"8596","5/5/2019","7/5/2019","First Class","GD-14590","OFF-BI-10004364","7","12"
"8597","5/5/2019","7/5/2019","First Class","GD-14590","OFF-PA-10000474","32","35"
"8598","10/27/2021","10/31/2021","Standard Class","PA-19060","OFF-BI-10004308","47","67"
"8599","11/26/2019","1/12/2019","Standard Class","LS-17200","OFF-BI-10002012","2","4"
"8600","11/26/2019","1/12/2019","Standard Class","LS-17200","OFF-PA-10002586","7","15"
"8601","11/26/2019","1/12/2019","Standard Class","LS-17200","OFF-AP-10000692","20","41"
"8602","11/26/2019","1/12/2019","Standard Class","LS-17200","OFF-BI-10001553","5","7"
"8603","12/31/2019","12/31/2019","Same Day","JL-15175","TEC-PH-10004908","286","476"
"8604","3/1/2021","8/1/2021","Standard Class","CA-12310","TEC-AC-10002217","24","30"
"8605","3/1/2021","8/1/2021","Standard Class","CA-12310","TEC-AC-10002942","116","166"
"8606","3/1/2021","8/1/2021","Standard Class","CA-12310","TEC-PH-10002890","163","181"
"8607","8/18/2022","8/22/2022","Standard Class","CM-12160","TEC-AC-10003614","14","23"
"8608","4/6/2019","9/6/2019","Standard Class","BT-11440","FUR-FU-10002878","40","57"
"8609","4/6/2019","9/6/2019","Standard Class","BT-11440","OFF-AP-10001626","9","16"
"8610","4/6/2019","9/6/2019","Standard Class","BT-11440","FUR-BO-10003272","177","354"
"8611","4/6/2019","9/6/2019","Standard Class","BT-11440","FUR-FU-10002191","7","14"
"8612","11/13/2022","11/17/2022","Second Class","SE-20110","TEC-AC-10000682","50","83"
"8613","1/28/2021","1/2/2021","Second Class","HG-14965","OFF-AR-10000588","24","40"
"8614","9/11/2021","11/14/2021","Standard Class","PF-19165","TEC-AC-10002001","288","480"
"8615","10/9/2021","9/14/2021","Standard Class","BD-11770","OFF-LA-10003720","4","7"
"8616","10/9/2021","9/14/2021","Standard Class","BD-11770","OFF-BI-10004364","10","14"
"8617","10/9/2021","9/14/2021","Standard Class","BD-11770","OFF-PA-10000100","41","82"
"8618","10/9/2021","9/14/2021","Standard Class","BD-11770","OFF-BI-10004826","36","40"
"8619","3/3/2022","8/3/2022","Standard Class","BT-11395","FUR-TA-10001520","280","400"
"8620","8/9/2022","9/13/2022","Second Class","EM-14095","OFF-ST-10001031","46","65"
"8621","6/11/2022","9/11/2022","Second Class","LC-17050","FUR-FU-10003878","21","31"
"8622","5/13/2022","5/18/2022","Standard Class","FH-14275","OFF-AP-10000358","12","21"
"8623","11/27/2021","1/12/2021","Standard Class","CM-12235","OFF-ST-10000876","24","40"
"8624","11/13/2020","11/18/2020","Standard Class","FM-14380","OFF-BI-10004224","85","121"
"8625","11/13/2020","11/18/2020","Standard Class","FM-14380","TEC-AC-10004568","56","112"
"8626","8/12/2020","12/12/2020","Standard Class","HG-14965","OFF-PA-10000533","8","16"
"8627","7/9/2020","12/9/2020","Standard Class","AG-10525","OFF-ST-10003638","63","70"
"8628","7/9/2020","12/9/2020","Standard Class","AG-10525","TEC-AC-10002305","63","90"
"8629","7/9/2020","12/9/2020","Standard Class","AG-10525","OFF-BI-10000605","5","6"
"8630","7/9/2020","12/9/2020","Standard Class","AG-10525","FUR-TA-10003569","433","481"
"8631","7/9/2020","12/9/2020","Standard Class","AG-10525","OFF-FA-10003059","4","7"
"8632","7/28/2021","7/29/2021","First Class","OT-18730","FUR-BO-10004409","89","177"
"8633","7/28/2021","7/29/2021","First Class","OT-18730","OFF-BI-10000545","1096","1370"
"8634","7/28/2021","7/29/2021","First Class","OT-18730","OFF-AP-10004052","6","9"
"8635","8/25/2022","8/29/2022","Standard Class","SV-20365","FUR-BO-10001798","65","131"
"8636","4/30/2019","2/5/2019","First Class","JM-16195","OFF-AR-10004010","140","175"
"8637","4/30/2019","2/5/2019","First Class","JM-16195","OFF-ST-10000585","413","826"
"8638","4/27/2022","2/5/2022","Standard Class","HM-14980","FUR-FU-10000397","98","140"
"8639","7/23/2022","7/24/2022","First Class","PO-19180","TEC-AC-10000736","360","400"
"8640","12/13/2019","12/15/2019","Second Class","KC-16675","OFF-BI-10004970","9","12"
"8641","12/1/2022","1/16/2022","Standard Class","DB-13120","OFF-BI-10000545","380","761"
"8642","2/12/2022","2/12/2022","Same Day","SV-20935","OFF-BI-10001670","41","68"
"8643","8/11/2020","11/15/2020","Standard Class","NS-18640","OFF-FA-10000624","19","32"
"8644","8/11/2020","11/15/2020","Standard Class","NS-18640","OFF-LA-10002945","3","5"
"8645","8/11/2020","11/15/2020","Standard Class","NS-18640","OFF-BI-10000315","36","40"
"8646","8/11/2020","11/15/2020","Standard Class","NS-18640","FUR-FU-10000023","4","5"
"8647","11/25/2021","11/29/2021","Standard Class","MH-17455","FUR-CH-10004698","97","194"
"8648","5/12/2020","8/12/2020","First Class","RR-19525","FUR-CH-10004477","49","97"
"8649","7/29/2021","3/8/2021","Standard Class","RH-19555","OFF-ST-10003816","423","705"
"8650","7/29/2021","3/8/2021","Standard Class","RH-19555","OFF-BI-10002429","14","27"
"8651","9/13/2019","9/13/2019","Same Day","RP-19390","OFF-FA-10000840","5","6"
"8652","9/13/2019","9/13/2019","Same Day","RP-19390","FUR-FU-10001918","10","14"
"8653","9/13/2019","9/13/2019","Same Day","RP-19390","OFF-SU-10001574","4","7"
"8654","9/13/2019","9/13/2019","Same Day","RP-19390","TEC-AC-10001606","180","200"
"8655","9/13/2019","9/13/2019","Same Day","RP-19390","TEC-AC-10003399","130","145"
"8656","9/13/2019","9/13/2019","Same Day","RP-19390","TEC-AC-10000865","106","118"
"8657","9/13/2019","9/13/2019","Same Day","RP-19390","OFF-PA-10002923","24","49"
"8658","9/13/2019","9/13/2019","Same Day","RP-19390","OFF-AP-10004785","11","23"
"8659","6/21/2021","6/25/2021","Standard Class","KB-16600","OFF-BI-10003727","0","1"
"8660","3/9/2021","8/9/2021","Standard Class","MH-17620","OFF-PA-10002246","22","31"
"8661","11/25/2022","11/30/2022","Standard Class","HZ-14950","FUR-BO-10003965","652","724"
"8662","12/5/2020","5/17/2020","Standard Class","JG-15160","FUR-FU-10000175","18","22"
"8663","12/5/2020","5/17/2020","Standard Class","JG-15160","TEC-PH-10001336","371","619"
"8664","12/5/2020","5/17/2020","Standard Class","JG-15160","OFF-PA-10001954","115","128"
"8665","3/30/2022","1/4/2022","Second Class","AB-10165","FUR-FU-10004973","75","94"
"8666","11/17/2021","11/18/2021","First Class","HJ-14875","OFF-SU-10004231","45","50"
"8667","12/30/2021","2/1/2022","First Class","CJ-11875","OFF-AR-10004269","8","17"
"8668","12/22/2021","12/24/2021","Second Class","ED-13885","OFF-BI-10004002","33","55"
"8669","12/22/2021","12/24/2021","Second Class","ED-13885","TEC-MA-10000752","6","12"
"8670","12/20/2020","12/25/2020","Second Class","AI-10855","OFF-PA-10004947","12","17"
"8671","12/27/2019","1/1/2020","Second Class","KB-16315","FUR-FU-10004904","109","182"
"8672","12/27/2019","1/1/2020","Second Class","KB-16315","OFF-ST-10002790","95","118"
"8673","2/16/2022","2/21/2022","Standard Class","JS-16030","OFF-FA-10004854","9","18"
"8674","2/16/2022","2/21/2022","Standard Class","JS-16030","FUR-CH-10004063","420","601"
"8675","2/16/2022","2/21/2022","Standard Class","JS-16030","OFF-ST-10000642","35","50"
"8676","2/16/2022","2/21/2022","Standard Class","JS-16030","OFF-AR-10004078","14","28"
"8677","2/16/2022","2/21/2022","Standard Class","JS-16030","FUR-FU-10004270","7","8"
"8678","10/24/2022","10/26/2022","First Class","PO-18850","FUR-TA-10004607","310","517"
"8679","2/9/2021","7/9/2021","Second Class","RD-19810","OFF-BI-10001132","4","9"
"8680","2/9/2021","7/9/2021","Second Class","RD-19810","TEC-AC-10001714","144","160"
"8681","1/12/2021","3/12/2021","Second Class","JD-15895","OFF-AP-10002945","1052","2105"
"8682","1/12/2021","3/12/2021","Second Class","JD-15895","OFF-SU-10004664","24","41"
"8683","5/11/2019","10/11/2019","Standard Class","SR-20740","TEC-AC-10002550","24","48"
"8684","11/25/2022","1/12/2022","Standard Class","TZ-21580","OFF-AR-10002335","4","5"
"8685","12/16/2021","12/23/2021","Standard Class","TN-21040","TEC-AC-10001445","15","21"
"8686","11/14/2022","11/18/2022","Second Class","PW-19030","OFF-ST-10003996","48","96"
"8687","6/26/2021","6/26/2021","Same Day","AH-10075","OFF-SU-10003505","139","232"
"8688","6/26/2021","6/26/2021","Same Day","AH-10075","OFF-FA-10000624","11","18"
"8689","6/26/2021","6/26/2021","Same Day","AH-10075","OFF-PA-10002870","10","12"
"8690","12/26/2019","12/30/2019","Standard Class","AY-10555","OFF-AR-10002257","6","8"
"8691","8/14/2021","8/18/2021","Standard Class","SP-20650","TEC-PH-10003580","130","260"
"8692","8/14/2021","8/18/2021","Standard Class","SP-20650","TEC-PH-10001530","124","247"
"8693","8/14/2021","8/18/2021","Standard Class","SP-20650","TEC-AC-10000420","140","280"
"8694","10/24/2021","10/28/2021","Standard Class","ED-13885","TEC-AC-10000892","405","450"
"8695","8/23/2019","8/28/2019","Second Class","CR-12625","OFF-PA-10001934","10","19"
"8696","9/15/2022","9/17/2022","Second Class","CS-12400","FUR-TA-10003473","211","301"
"8697","6/15/2022","6/20/2022","Standard Class","TS-21205","TEC-PH-10001051","192","240"
"8698","6/15/2022","6/20/2022","Standard Class","TS-21205","FUR-FU-10004351","25","31"
"8699","6/15/2022","6/20/2022","Standard Class","TS-21205","FUR-TA-10004152","73","121"
"8700","6/15/2022","6/20/2022","Standard Class","TS-21205","TEC-PH-10000560","1120","2240"
"8701","6/15/2022","6/20/2022","Standard Class","TS-21205","OFF-AP-10004249","46","77"
"8702","6/15/2022","6/20/2022","Standard Class","TS-21205","OFF-ST-10001490","100","143"
"8703","6/15/2022","6/20/2022","Standard Class","TS-21205","OFF-PA-10000312","55","91"
"8704","1/3/2020","5/3/2020","Standard Class","RP-19390","OFF-AP-10002906","3","4"
"8705","7/23/2021","7/26/2021","First Class","IL-15100","TEC-PH-10004100","58","115"
"8706","1/10/2019","5/10/2019","Standard Class","NF-18475","OFF-FA-10000254","2","5"
"8707","8/9/2019","9/13/2019","Standard Class","PP-18955","FUR-CH-10004289","104","173"
"8708","8/9/2019","9/13/2019","Standard Class","PP-18955","OFF-AR-10003469","2","4"
"8709","11/16/2019","11/18/2019","First Class","JD-16150","TEC-PH-10004188","72","80"
"8710","11/16/2019","11/18/2019","First Class","JD-16150","FUR-BO-10004015","245","306"
"8711","11/16/2019","11/18/2019","First Class","JD-16150","OFF-ST-10000991","172","345"
"8712","3/3/2019","7/3/2019","Standard Class","EJ-14155","FUR-TA-10002958","438","626"
"8713","3/12/2020","7/12/2020","Standard Class","PW-19240","FUR-BO-10002213","252","360"
"8714","11/7/2022","7/16/2022","Standard Class","TS-21430","TEC-PH-10000004","65","72"
"8715","11/7/2022","7/16/2022","Standard Class","TS-21430","OFF-BI-10003708","15","30"
"8716","11/16/2022","11/20/2022","Second Class","BM-11650","OFF-BI-10002949","1","2"
"8717","12/6/2021","6/16/2021","Second Class","AW-10930","OFF-AP-10001242","58","64"
"8718","12/6/2021","6/16/2021","Second Class","AW-10930","FUR-FU-10001424","5","7"
"8719","12/6/2021","6/16/2021","Second Class","AW-10930","OFF-AR-10003469","8","11"
"8720","12/6/2021","6/16/2021","Second Class","AW-10930","OFF-PA-10000232","12","16"
"8721","12/6/2021","6/16/2021","Second Class","AW-10930","FUR-CH-10000229","266","379"
"8722","12/6/2021","6/16/2021","Second Class","AW-10930","OFF-ST-10002562","54","68"
"8723","12/6/2021","6/16/2021","Second Class","AW-10930","OFF-BI-10001525","1","2"
"8724","12/29/2021","12/31/2021","Second Class","MH-17290","OFF-PA-10002986","22","37"
"8725","12/29/2021","12/31/2021","Second Class","MH-17290","OFF-PA-10000143","15","25"
"8726","3/18/2022","3/23/2022","Standard Class","SW-20275","OFF-AR-10003752","28","46"
"8727","12/27/2020","12/31/2020","Standard Class","SP-20860","TEC-AC-10002370","2","5"
"8728","12/27/2020","12/31/2020","Standard Class","SP-20860","FUR-FU-10002030","27","53"
"8729","12/27/2020","12/31/2020","Standard Class","SP-20860","FUR-BO-10002853","92","131"
"8730","12/27/2020","12/31/2020","Standard Class","SP-20860","OFF-ST-10002562","11","23"
"8731","12/27/2020","12/31/2020","Unknown","SP-20860","TEC-AC-10004227","65","73"
"8732","7/31/2020","6/8/2020","Standard Class","SC-20695","OFF-SU-10002573","32","53"
"8733","6/27/2022","6/29/2022","Second Class","PW-19030","OFF-PA-10003848","10","19"
"8734","6/27/2022","6/29/2022","Second Class","PW-19030","FUR-FU-10001290","101","126"
"8735","6/27/2022","6/29/2022","Second Class","PW-19030","TEC-AC-10003832","901","1287"
"8736","7/2/2019","10/2/2019","Second Class","CS-12250","OFF-ST-10001558","58","65"
"8737","4/9/2021","9/9/2021","Standard Class","RP-19855","OFF-ST-10001490","482","535"
"8738","6/4/2022","10/4/2022","Standard Class","CS-12175","OFF-BI-10003669","6","8"
"8739","8/12/2022","11/12/2022","First Class","MJ-17740","OFF-AR-10004441","9","13"
"8740","8/12/2022","11/12/2022","First Class","MJ-17740","TEC-PH-10001924","67","84"
"8741","7/24/2021","7/25/2021","First Class","JG-15160","OFF-AR-10004456","66","73"
"8742","9/11/2020","9/11/2020","Same Day","AG-10765","OFF-BI-10001890","5","11"
"8743","2/10/2020","4/10/2020","First Class","CK-12205","FUR-FU-10000629","6","11"
"8744","2/10/2020","4/10/2020","First Class","CK-12205","TEC-AC-10002323","37","53"
"8745","11/22/2020","11/25/2020","Second Class","HD-14785","OFF-AR-10003056","15","17"
"8746","11/22/2020","11/25/2020","Second Class","HD-14785","OFF-PA-10000300","42","60"
"8747","2/2/2022","7/2/2022","Standard Class","BO-11350","FUR-FU-10000293","190","211"
"8748","2/2/2022","7/2/2022","Standard Class","BO-11350","OFF-BI-10003638","25","31"
"8749","2/2/2022","7/2/2022","Standard Class","BO-11350","TEC-MA-10002109","192","240"
"8750","6/16/2020","6/19/2020","First Class","LC-16885","OFF-BI-10003527","1830","3050"
"8751","6/16/2020","6/19/2020","First Class","LC-16885","TEC-PH-10004922","121","134"
"8752","5/5/2021","9/5/2021","Standard Class","RB-19465","OFF-PA-10001001","75","93"
"8753","5/5/2021","9/5/2021","Standard Class","RB-19465","TEC-PH-10001198","89","177"
"8754","9/9/2022","10/9/2022","First Class","JD-16015","OFF-LA-10000443","16","18"
"8755","9/9/2022","10/9/2022","First Class","JD-16015","OFF-BI-10003669","2","5"
"8756","9/9/2022","10/9/2022","First Class","JD-16015","OFF-BI-10001628","4","6"
"8757","7/22/2021","7/26/2021","Standard Class","MF-17665","OFF-AP-10002350","26","38"
"8758","7/22/2021","7/26/2021","Standard Class","MF-17665","OFF-PA-10004100","41","52"
"8759","7/22/2021","7/26/2021","Standard Class","MF-17665","FUR-FU-10000794","14","27"
"8760","7/22/2021","7/26/2021","Standard Class","MF-17665","OFF-BI-10002012","4","5"
"8761","1/31/2021","6/2/2021","Standard Class","BF-11170","OFF-BI-10003527","1017","1271"
"8762","1/31/2021","6/2/2021","Standard Class","BF-11170","OFF-EN-10004483","88","125"
"8763","12/29/2021","2/1/2022","Standard Class","FO-14305","OFF-ST-10003722","8","14"
"8764","12/29/2021","2/1/2022","Standard Class","FO-14305","OFF-SU-10002557","25","28"
"8765","11/21/2020","11/27/2020","Standard Class","BB-11545","OFF-AR-10002257","3","5"
"8766","11/21/2020","11/27/2020","Standard Class","BB-11545","OFF-BI-10000756","1","2"
"8767","11/21/2020","11/27/2020","Standard Class","BB-11545","OFF-AP-10004136","15","25"
"8768","11/21/2020","11/27/2020","Standard Class","BB-11545","OFF-BI-10002194","4","8"
"8769","5/10/2020","9/10/2020","Standard Class","IL-15100","TEC-AC-10000892","230","288"
"8770","12/9/2021","9/13/2021","Same Day","PO-19180","TEC-PH-10001870","88","147"
"8771","12/9/2021","9/13/2021","Same Day","PO-19180","FUR-CH-10002304","75","83"
"8772","9/14/2022","9/17/2022","First Class","DB-13555","OFF-AP-10002534","471","943"
"8773","9/14/2022","9/17/2022","First Class","DB-13555","OFF-PA-10001125","52","74"
"8774","2/23/2020","2/28/2020","Standard Class","LC-16960","OFF-AP-10000804","13","27"
"8775","2/23/2020","2/28/2020","Standard Class","LC-16960","OFF-BI-10002982","5","11"
"8776","5/12/2021","9/12/2021","Second Class","MP-18175","OFF-AR-10001547","3","4"
"8777","2/7/2021","3/7/2021","First Class","EA-14035","FUR-CH-10000665","317","528"
"8778","2/7/2021","3/7/2021","First Class","EA-14035","OFF-PA-10000520","21","41"
"8779","12/13/2022","12/18/2022","Standard Class","BP-11095","FUR-BO-10004015","144","288"
"8780","3/20/2020","3/22/2020","Second Class","BM-11785","OFF-ST-10004258","18","29"
"8781","1/3/2020","4/3/2020","First Class","CM-12715","OFF-AR-10003696","44","55"
"8782","1/3/2020","4/3/2020","First Class","CM-12715","FUR-BO-10001811","860","1228"
"8783","9/15/2021","9/20/2021","Standard Class","JD-16150","OFF-BI-10001249","10","20"
"8784","9/15/2021","9/20/2021","Standard Class","JD-16150","FUR-TA-10003473","677","1128"
"8785","3/17/2022","3/23/2022","Standard Class","AS-10630","OFF-LA-10003190","4","5"
"8786","5/28/2022","2/6/2022","Standard Class","CM-11815","TEC-PH-10001305","98","196"
"8787","5/28/2022","2/6/2022","Standard Class","CM-11815","OFF-PA-10001534","8","16"
